event_id,date,city,zone,raw_text,trigger_label,confidence,is_disruption,mm_rainfall,window_start,window_end
EVT009080,2025-09-20,Chennai,Anna Nagar,morning run heat is there but still manageable on bike,normal,0.92,0,0.53,06:00,07:00
EVT002039,2025-12-19,Kolkata,Dum Dum,"only a light drizzle, nothing serious for deliveries minor slowdown only",normal,0.92,0,1.57,12:00,13:00
EVT004042,2025-10-12,Chennai,Chromepet,Chromepet side alert looked scary earlier but this stretch is clear now for this slot Chennai warning looked scary but this pocket is fine,normal,0.92,0,1.38,18:00,19:00
EVT002898,2025-11-07,Kolkata,Park Street,imd note people keep saying rain issue but this pocket is functioning,normal,0.92,0,1.2,00:00,01:00
EVT008559,2025-10-04,Mumbai,Andheri,evening shift people keep saying rain issue but this pocket is functioning right now #chennai minor slowdown only,normal,0.92,0,1.03,18:00,19:00
EVT010149,2025-09-07,Kolkata,Garia,"delivery status only a light drizzle, nothing serious for deliveries for this slot",normal,0.92,0,0.74,06:00,07:00
EVT010192,2025-10-05,Mumbai,Vashi,imd note humid weather but service is running smoothly around 18:00,normal,0.92,0,1.18,18:00,19:00
EVT010300,2025-12-02,Bengaluru,Koramangala,"traffic is moderate, weather is okay right now saw water in another bengaluru lane but here it is still rideable",normal,0.92,0,1.69,18:00,19:00
EVT002654,2025-07-10,Mumbai,Ghatkopar,"bandh rumours are false, shops are open around 6:00",normal,0.92,0,1.21,06:00,07:00
EVT010676,2025-09-24,Kolkata,Esplanade,humid weather but service is running smoothly around 18:00 protest talk is floating around in Kolkata but no hard road closure yet,normal,0.92,0,1.23,18:00,19:00
EVT008515,2025-12-20,Mumbai,Vashi,delivery status some dark clouds but no disruption so far for this slot,normal,0.92,0,2.23,18:00,19:00
EVT002032,2025-09-26,Kolkata,Howrah,Howrah side roads are moving fine and orders are normal for this slot,normal,0.92,0,2.36,00:00,01:00
EVT005090,2025-11-17,Kolkata,Esplanade,"imd note only a light drizzle, nothing serious for deliveries around 6:00 temperature is high though still workable",normal,0.92,0,1.85,06:00,07:00
EVT000814,2025-09-10,Kolkata,Sealdah,"delivery status traffic is moderate, weather is okay around 6:00",normal,0.92,0,1.83,06:00,07:00
EVT007236,2025-08-01,Kolkata,Dum Dum,kolkata ops update roads are moving fine and orders are normal,normal,0.92,0,1.35,18:00,19:00
EVT006281,2025-10-15,Kolkata,Tollygunge,delivery status some dark clouds but no disruption so far,normal,0.92,0,1.18,18:00,19:00
EVT014297,2025-07-13,Kolkata,Behala,rider update streets are shiny with water and the next run feels risky orders are moving slower than usual,heavy_rain,0.86,1,28.06,12:00,13:00
EVT001080,2025-07-17,Bengaluru,HSR Layout,delivery status people keep saying rain issue but this pocket is honestly functioning for this slot,normal,0.92,0,0.08,12:00,13:00
EVT002227,2025-11-23,Bengaluru,Yelahanka,imd note some dark clouds but no disruption so far,normal,0.92,0,1.35,18:00,19:00
EVT012094,2025-09-04,Chennai,Siruseri,alert looked scary earlier but this stretch is clear now right now,normal,0.92,0,0.75,06:00,07:00
EVT014196,2025-11-24,Bengaluru,Yelahanka,"Yelahanka getting hit badly not full disaster, but this has gone beyond a normal shower orders are moving slower than usual",heavy_rain,0.85,1,53.39,18:00,19:00
EVT011585,2025-10-26,Bengaluru,Electronic City,"morning run only a light drizzle, nothing serious for deliveries for this slot #delivery very hot, still not enough to disrupt the shift",normal,0.92,0,1.01,18:00,19:00
EVT003262,2025-11-16,Kolkata,New Town,evening shift some dark clouds but no disruption so far at the moment,normal,0.92,0,0.96,00:00,01:00
EVT005650,2025-10-31,Mumbai,Powai,"mumbai ops update bandh rumours are false, shops are open at the moment very hot, still not enough to disrupt the shift",normal,0.92,0,2.06,00:00,01:00
EVT003863,2025-11-01,Chennai,Porur,Porur side some dark clouds but no disruption so far at the moment,normal,0.92,0,1.66,00:00,01:00
EVT002937,2025-12-02,Mumbai,Lower Parel,delivery status roads are moving fine and orders are normal,normal,0.92,0,0.58,06:00,07:00
EVT014642,2025-12-12,Chennai,Kathankulathur,what started as a bad spell is now a full emergency situation stay indoors if possible,extreme_rain,0.91,1,93.18,00:00,01:00
EVT007081,2025-10-10,Chennai,Porur,imd note alert looked scary earlier but this stretch is clear now around 0:00,normal,0.92,0,0.18,00:00,01:00
EVT003918,2025-12-25,Mumbai,Borivali,"bandh rumours are false, shops are open for this slot temperature is high though still workable",normal,0.92,0,1.05,18:00,19:00
EVT012633,2025-10-08,Chennai,T Nagar,"delivery status cloudy sky, no flooding reported in the area at the moment temperature is high though still workable very hot, still not enough to disrupt the shift",normal,0.92,0,0.6,18:00,19:00
EVT000306,2025-12-03,Mumbai,Powai,"delivery status bandh rumours are false, shops are open right now",normal,0.92,0,1.5,06:00,07:00
EVT004057,2025-12-23,Mumbai,Dadar,mumbai ops update heat is there but still manageable on bike for this slot,normal,0.92,0,2.2,06:00,07:00
EVT014773,2025-10-23,Mumbai,Lower Parel,"field escalation cyclonic rain, trees are down and delivery is near impossible since 6 AM this started like normal monsoon but escalated fast",extreme_rain,0.97,1,65.57,06:00,07:00
EVT003000,2025-07-12,Mumbai,Ghatkopar,some dark clouds but no disruption so far for this slot temperature is high though still workable,heat_wave,0.49,1,0.95,18:00,19:00
EVT012054,2025-08-24,Kolkata,Park Street,"morning run alert looked scary earlier but this stretch is clear now very hot, still not enough to disrupt the shift",normal,0.92,0,0.42,06:00,07:00
EVT001232,2025-10-17,Kolkata,New Town,"traffic is moderate, weather is okay around 6:00",normal,0.92,0,2.02,06:00,07:00
EVT002314,2025-08-22,Mumbai,Vashi,evening shift humid weather but service is running smoothly around 0:00 saw water in another mumbai lane but here it is still rideable #delivery,normal,0.92,0,0.34,00:00,01:00
EVT012188,2025-10-22,Kolkata,Sealdah,imd note humid weather but service is running smoothly right now,normal,0.92,0,0.64,18:00,19:00
EVT010626,2025-11-01,Bengaluru,Koramangala,evening shift some dark clouds but no disruption so far at the moment saw water in another bengaluru lane but here it is still rideable,normal,0.92,0,0.83,06:00,07:00
EVT013244,2025-07-09,Chennai,Velachery,chennai weather alert underpass is messy and delivery timing has slipped since 5 pm,heavy_rain,0.81,1,43.32,06:00,07:00
EVT004322,2025-08-04,Kolkata,Tollygunge,"imd note cloudy sky, no flooding reported in the area around 18:00",normal,0.59,0,1.52,18:00,19:00
EVT009031,2025-10-25,Bengaluru,HSR Layout,"morning run bandh rumours are false, shops are open for this slot",normal,0.92,0,1.28,00:00,01:00
EVT015389,2025-10-03,Kolkata,Esplanade,Esplanade in Kolkata feels like an oven phone is overheating and the sun is brutal need shade every few minutes,heat_wave,0.88,1,0.0,00:00,01:00
EVT006471,2025-08-08,Chennai,Tambaram,chennai ops update roads are moving fine and orders are normal right now,normal,0.92,0,1.91,18:00,19:00
EVT015407,2025-09-04,Kolkata,New Town,rider health note the road surface itself feels hot enough to throw heat back at you by 6 PM,heat_wave,0.86,1,0.0,18:00,19:00
EVT007501,2025-11-18,Bengaluru,Koramangala,delivery status humid weather but service is running smoothly for this slot minor slowdown only,normal,0.92,0,1.54,12:00,13:00
EVT013091,2025-11-26,Kolkata,Behala,"Behala side only a light drizzle, nothing serious for deliveries around 12:00",normal,0.92,0,1.92,12:00,13:00
EVT003900,2025-11-10,Bengaluru,Yelahanka,Yelahanka side roads are moving fine and orders are normal around 18:00,normal,0.92,0,1.64,18:00,19:00
EVT003568,2025-07-04,Mumbai,Thane,"mumbai ops update people keep saying rain issue but this pocket is functioning for this slot warning exists, ground reality here is mostly okay",normal,0.92,0,2.13,00:00,01:00
EVT005453,2025-10-24,Kolkata,Behala,"evening shift bandh rumours are false, shops are open",normal,0.92,0,0.11,18:00,19:00
EVT008023,2025-08-16,Bengaluru,Yelahanka,evening shift alert looked scary earlier but this stretch is clear now for this slot,normal,0.92,0,2.35,12:00,13:00
EVT013432,2025-11-08,Chennai,Porur,"waterlogging in Porur steady downpour, hard to complete orders",heavy_rain,0.79,1,31.71,12:00,13:00
EVT012273,2025-11-21,Bengaluru,Electronic City,"Electronic City side cloudy sky, no flooding reported in the area for this slot temperature is high though still workable",normal,0.92,0,0.39,12:00,13:00
EVT004271,2025-07-05,Mumbai,Ghatkopar,delivery status heat is there but still manageable on bike right now,normal,0.92,0,1.86,12:00,13:00
EVT008532,2025-08-10,Mumbai,Chembur,imd note some dark clouds but no disruption so far Mumbai warning looked scary but this pocket is fine,normal,0.92,0,0.7,06:00,07:00
EVT004087,2025-08-12,Bengaluru,Jayanagar,bengaluru ops update some dark clouds but no disruption so far around 6:00,normal,0.92,0,1.93,06:00,07:00
EVT006664,2025-10-07,Mumbai,Powai,roads are moving fine and orders are normal right now,normal,0.92,0,2.28,12:00,13:00
EVT012611,2025-12-12,Mumbai,Borivali,Borivali side alert looked scary earlier but this stretch is clear now right now saw water in another mumbai lane but here it is still rideable,normal,0.92,0,1.42,06:00,07:00
EVT000589,2025-08-22,Kolkata,Park Street,"delivery status only a light drizzle, nothing serious for deliveries around 6:00",normal,0.92,0,0.73,06:00,07:00
EVT003366,2025-07-06,Mumbai,Dadar,morning run alert looked scary earlier but this stretch is honestly clear now at the moment Mumbai warning looked scary but this pocket is fine protest talk is floating around in Mumbai but no hard road closure yet,normal,0.92,0,0.24,00:00,01:00
EVT002671,2025-09-01,Kolkata,Behala,"kolkata ops update cloudy sky, no flooding reported in the area",normal,0.92,0,1.01,18:00,19:00
EVT005516,2025-08-06,Bengaluru,Yelahanka,bengaluru ops update roads are moving fine and orders are normal right now minor slowdown only,normal,0.92,0,0.52,00:00,01:00
EVT015437,2025-11-22,Kolkata,Tollygunge,Tollygunge in Kolkata feels like an oven feels above forty and body is draining fast by 6 AM,heat_wave,0.82,1,0.0,06:00,07:00
EVT013358,2025-11-11,Bengaluru,Indiranagar,bengaluru weather alert surface water is building and even short routes are stretching please avoid low-lying lanes,heavy_rain,0.82,1,22.65,18:00,19:00
EVT002396,2025-09-25,Chennai,Sholinganallur,morning run roads are moving fine and orders are normal right now,normal,0.92,0,2.03,12:00,13:00
EVT005507,2025-11-10,Kolkata,New Town,"delivery status only a light drizzle, nothing serious for deliveries right now",normal,0.92,0,0.62,06:00,07:00
EVT002171,2025-12-28,Kolkata,Garia,imd note heat is there but still manageable on bike,normal,0.92,0,1.9,12:00,13:00
EVT014569,2025-10-19,Chennai,Anna Nagar,"Anna Nagar is getting slammed water entering shops, this has turned severe very quickly service outage risk is high",extreme_rain,0.91,1,91.19,06:00,07:00
EVT008135,2025-08-13,Chennai,Urapakkam,Urapakkam side roads are moving fine and orders are normal around 12:00,normal,0.92,0,1.17,12:00,13:00
EVT011833,2025-07-04,Bengaluru,Indiranagar,"bengaluru ops update people keep saying rain issue but this pocket is functioning right now very hot, still not enough to disrupt the shift",normal,0.92,0,1.39,06:00,07:00
EVT009082,2025-11-03,Chennai,Tambaram,imd note some dark clouds but no disruption so far right now,bandh,0.69,1,1.31,00:00,01:00
EVT014601,2025-11-06,Chennai,Sholinganallur,"red alert update water entering shops, this has turned severe very quickly",extreme_rain,0.95,1,90.63,00:00,01:00
EVT014300,2025-11-13,Kolkata,Behala,"not full disaster, but this has gone beyond a normal shower",heavy_rain,0.89,1,58.22,00:00,01:00
EVT012945,2025-08-09,Chennai,Potheri,"imd note alert looked scary earlier but this stretch is clear now right now warning exists, ground reality here is mostly okay #riderlife",normal,0.92,0,0.5,00:00,01:00
EVT005674,2025-12-25,Bengaluru,Yelahanka,"morning run traffic is moderate, weather is okay",normal,0.92,0,2.05,00:00,01:00
EVT002775,2025-09-05,Bengaluru,HSR Layout,morning run people keep saying rain issue but this pocket is functioning,normal,0.92,0,0.83,00:00,01:00
EVT007621,2025-07-16,Mumbai,Ghatkopar,"morning run cloudy sky, no flooding reported in the area around 0:00 temperature is high though still workable",normal,0.92,0,2.0,00:00,01:00
EVT006560,2025-10-15,Bengaluru,BTM Layout,delivery status people keep saying rain issue but this pocket is functioning for this slot #riderlife,normal,0.92,0,2.32,06:00,07:00
EVT009665,2025-11-14,Mumbai,Vashi,morning run heat is there but still manageable on bike right now Mumbai warning looked scary but this pocket is fine,normal,0.92,0,1.69,18:00,19:00
EVT008457,2025-07-01,Bengaluru,Yelahanka,"imd note cloudy sky, no flooding reported in the area around 12:00 warning exists, ground reality here is mostly okay",bandh,0.67,1,0.84,12:00,13:00
EVT009988,2025-11-22,Chennai,Velachery,chennai ops update people keep saying rain issue but this pocket is functioning at the moment,normal,0.92,0,1.07,12:00,13:00
EVT014545,2025-07-02,Kolkata,Salt Lake,red alert update the whole stretch looks washed out and two-wheelers are backing off in Salt Lake,extreme_rain,0.96,1,146.63,00:00,01:00
EVT005799,2025-08-15,Chennai,Potheri,"Potheri side traffic is honestly moderate, weather is okay at the moment minor slowdown only",normal,0.92,0,2.18,12:00,13:00
EVT005983,2025-08-18,Mumbai,Chembur,heat is there but still manageable on bike around 0:00,normal,0.92,0,1.99,00:00,01:00
EVT005883,2025-08-05,Chennai,Adyar,Adyar side some dark clouds but no disruption so far right now,normal,0.92,0,1.69,06:00,07:00
EVT009774,2025-08-02,Mumbai,Chembur,"evening shift some dark clouds but no disruption so far for this slot warning exists, ground reality here is mostly okay #chennai",normal,0.92,0,2.29,18:00,19:00
EVT009585,2025-09-21,Mumbai,Vashi,morning run humid weather but service is honestly running smoothly at the moment minor slowdown only,normal,0.92,0,0.08,12:00,13:00
EVT002182,2025-08-20,Chennai,Sholinganallur,"bandh rumours are false, shops are open",normal,0.92,0,1.3,00:00,01:00
EVT011570,2025-09-11,Chennai,Anna Nagar,"Anna Nagar side cloudy sky, no flooding reported in the area",normal,0.92,0,1.0,06:00,07:00
EVT001474,2025-08-15,Mumbai,Dadar,"morning run only a light drizzle, nothing serious for deliveries at the moment saw water in another mumbai lane but here it is still rideable",normal,0.92,0,0.78,06:00,07:00
EVT006104,2025-09-20,Mumbai,Chembur,"evening shift traffic is moderate, weather is okay at the moment",normal,0.92,0,1.14,00:00,01:00
EVT011737,2025-08-21,Kolkata,Behala,"imd note bandh rumours are false, shops are open at the moment minor slowdown only protest talk is floating around in Kolkata but no hard road closure yet",normal,0.92,0,1.54,18:00,19:00
EVT009083,2025-09-19,Chennai,Adyar,evening shift heat is there but still manageable on bike for this slot minor slowdown only,normal,0.92,0,0.21,12:00,13:00
EVT009470,2025-10-22,Kolkata,Behala,"morning run only a light drizzle, nothing serious for deliveries for this slot",normal,0.92,0,0.8,06:00,07:00
